Nome,Data,Potência Ativa
Navegantes,"05/01/2026, 22:00:00",62493.02669
Navegantes,"05/01/2026, 23:00:00",23027.005
Navegantes,"06/01/2026, 0:00:00",12553.89838
Navegantes,"06/01/2026, 1:00:00",10737.51356
Navegantes,"06/01/2026, 2:00:00",10162.43698
Navegantes,"06/01/2026, 3:00:00",9519.935223
Navegantes,"06/01/2026, 4:00:00",9688.805497
Navegantes,"06/01/2026, 5:00:00",9783.272942
Navegantes,"06/01/2026, 6:00:00",9837.182242
Navegantes,"06/01/2026, 7:00:00",8805.218725
Navegantes,"06/01/2026, 8:00:00",17668.99771
Navegantes,"06/01/2026, 9:00:00",25935.82416
Navegantes,"06/01/2026, 10:00:00",56571.72297
Navegantes,"06/01/2026, 11:00:00",55840.11484
Navegantes,"06/01/2026, 12:00:00",61349.43068
Navegantes,"06/01/2026, 13:00:00",58571.59607
Navegantes,"06/01/2026, 14:00:00",55384.14968
Navegantes,"06/01/2026, 15:00:00",36885.17472
Navegantes,"06/01/2026, 16:00:00",41436.84624
Navegantes,"06/01/2026, 17:00:00",70325.25889
Navegantes,"06/01/2026, 18:00:00",64479.78071
Navegantes,"06/01/2026, 19:00:00",67627.34577
Navegantes,"06/01/2026, 20:00:00",77351.09529
Navegantes,"06/01/2026, 21:00:00",64884.32997
Navegantes,"06/01/2026, 22:00:00",53372.24164
Navegantes,"06/01/2026, 23:00:00",24272.63662
Navegantes,"07/01/2026, 0:00:00",12661.43996
Navegantes,"07/01/2026, 1:00:00",10631.25624
Navegantes,"07/01/2026, 2:00:00",10472.20534
Navegantes,"07/01/2026, 3:00:00",9839.5994
Navegantes,"07/01/2026, 4:00:00",9478.234781
Navegantes,"07/01/2026, 5:00:00",9665.907617
Navegantes,"07/01/2026, 6:00:00",9206.237336
Navegantes,"07/01/2026, 7:00:00",9775.874111
Navegantes,"07/01/2026, 8:00:00",16963.32563
Navegantes,"07/01/2026, 9:00:00",33835.30866
Navegantes,"07/01/2026, 10:00:00",50106.29615
Navegantes,"07/01/2026, 11:00:00",71711.92772
Navegantes,"07/01/2026, 12:00:00",72771.41092
Navegantes,"07/01/2026, 13:00:00",66448.14797
Navegantes,"07/01/2026, 14:00:00",70553.90723
Navegantes,"07/01/2026, 15:00:00",50505.06845
Navegantes,"07/01/2026, 16:00:00",42361.78057
Navegantes,"07/01/2026, 17:00:00",68624.13986
Navegantes,"07/01/2026, 18:00:00",74582.23788
Navegantes,"07/01/2026, 19:00:00",77834.99809
Navegantes,"07/01/2026, 20:00:00",79114.72901
Navegantes,"07/01/2026, 21:00:00",70828.79511
Navegantes,"07/01/2026, 22:00:00",62883.43705
Navegantes,"07/01/2026, 23:00:00",44726.87641
Navegantes,"08/01/2026, 0:00:00",17386.97326
Navegantes,"08/01/2026, 1:00:00",14139.21017
Navegantes,"08/01/2026, 2:00:00",12738.397
Navegantes,"08/01/2026, 3:00:00",10990.3818
Navegantes,"08/01/2026, 4:00:00",12059.89404
Navegantes,"08/01/2026, 5:00:00",11105.96795
Navegantes,"08/01/2026, 6:00:00",11068.70771
Navegantes,"08/01/2026, 7:00:00",10504.49645
Navegantes,"08/01/2026, 8:00:00",14722.12281
Navegantes,"08/01/2026, 9:00:00",31012.49999
Navegantes,"08/01/2026, 10:00:00",50287.92031
Navegantes,"08/01/2026, 11:00:00",60557.42798
Navegantes,"08/01/2026, 12:00:00",68458.62417
Navegantes,"08/01/2026, 13:00:00",73357.76976
Navegantes,"08/01/2026, 14:00:00",61718.05291
Navegantes,"08/01/2026, 15:00:00",40792.04742
Navegantes,"08/01/2026, 16:00:00",36678.71392
Navegantes,"08/01/2026, 17:00:00",61093.53528
Navegantes,"08/01/2026, 18:00:00",71999.75907
Navegantes,"08/01/2026, 19:00:00",73144.05222
Navegantes,"08/01/2026, 20:00:00",73779.43968
Navegantes,"08/01/2026, 21:00:00",68321.40333
Navegantes,"08/01/2026, 22:00:00",63677.27215
Navegantes,"08/01/2026, 23:00:00",37551.65916
Navegantes,"09/01/2026, 0:00:00",14752.26185
Navegantes,"09/01/2026, 1:00:00",11902.35029
Navegantes,"09/01/2026, 2:00:00",11384.0084
Navegantes,"09/01/2026, 3:00:00",11509.64942
Navegantes,"09/01/2026, 4:00:00",11014.73882
Navegantes,"09/01/2026, 5:00:00",10271.70925
Navegantes,"09/01/2026, 6:00:00",8704.590522
Navegantes,"09/01/2026, 7:00:00",9839.949425
Navegantes,"09/01/2026, 8:00:00",17302.92405
Navegantes,"09/01/2026, 9:00:00",32545.47877
Navegantes,"09/01/2026, 10:00:00",54047.72999
Navegantes,"09/01/2026, 11:00:00",74096.98486
Navegantes,"09/01/2026, 12:00:00",73158.84171
Navegantes,"09/01/2026, 13:00:00",75128.07262
Navegantes,"09/01/2026, 14:00:00",73985.92231
Navegantes,"09/01/2026, 15:00:00",66159.9745
Navegantes,"09/01/2026, 16:00:00",42019.22811
Navegantes,"09/01/2026, 17:00:00",68798.32771
Navegantes,"09/01/2026, 18:00:00",64303.12603
Navegantes,"09/01/2026, 19:00:00",66881.30929
Navegantes,"09/01/2026, 20:00:00",73304.13805
Navegantes,"09/01/2026, 21:00:00",66308.46977
Navegantes,"09/01/2026, 22:00:00",61238.8531
Navegantes,"09/01/2026, 23:00:00",48825.88311
Navegantes,"10/01/2026, 0:00:00",13614.16438
Navegantes,"10/01/2026, 1:00:00",13292.56113
Navegantes,"10/01/2026, 2:00:00",12931.31779
Navegantes,"10/01/2026, 3:00:00",12608.14704
Navegantes,"10/01/2026, 4:00:00",11827.44194
Navegantes,"10/01/2026, 5:00:00",11012.55888
Navegantes,"10/01/2026, 6:00:00",10548.83004
Navegantes,"10/01/2026, 7:00:00",10386.78352
Navegantes,"10/01/2026, 8:00:00",16148.58245
Navegantes,"10/01/2026, 9:00:00",28121.90708
Navegantes,"10/01/2026, 10:00:00",47408.9673
Navegantes,"10/01/2026, 11:00:00",64257.52188
Navegantes,"10/01/2026, 12:00:00",68775.49495
Navegantes,"10/01/2026, 13:00:00",66435.52856
Navegantes,"10/01/2026, 14:00:00",67619.75535
Navegantes,"10/01/2026, 15:00:00",65258.47443
Navegantes,"10/01/2026, 16:00:00",71668.84663
Navegantes,"10/01/2026, 17:00:00",67738.96014
Navegantes,"10/01/2026, 18:00:00",60277.29626
Navegantes,"10/01/2026, 19:00:00",70357.16835
Navegantes,"10/01/2026, 20:00:00",62300.44968
Navegantes,"10/01/2026, 21:00:00",62070.5468
Navegantes,"10/01/2026, 22:00:00",56246.33562
Navegantes,"10/01/2026, 23:00:00",33375.41244
Navegantes,"11/01/2026, 0:00:00",13761.81135
Navegantes,"11/01/2026, 1:00:00",12428.23789
Navegantes,"11/01/2026, 2:00:00",12366.44886
Navegantes,"11/01/2026, 3:00:00",12028.45755
Navegantes,"11/01/2026, 4:00:00",11685.17261
Navegantes,"11/01/2026, 5:00:00",9884.551553
Navegantes,"11/01/2026, 6:00:00",10440.28626
Navegantes,"11/01/2026, 7:00:00",10207.88262
Navegantes,"11/01/2026, 8:00:00",17700.33963
Navegantes,"11/01/2026, 9:00:00",29931.00801
Navegantes,"11/01/2026, 10:00:00",46048.18099
Navegantes,"11/01/2026, 11:00:00",72032.94901
Navegantes,"11/01/2026, 12:00:00",75126.34636
Navegantes,"11/01/2026, 13:00:00",76059.58208
Navegantes,"11/01/2026, 14:00:00",69849.85406
Navegantes,"11/01/2026, 15:00:00",75967.81967
Navegantes,"11/01/2026, 16:00:00",66856.94425
Navegantes,"11/01/2026, 17:00:00",65032.58414
Navegantes,"11/01/2026, 18:00:00",74219.67553
Navegantes,"11/01/2026, 19:00:00",74861.45639
Navegantes,"11/01/2026, 20:00:00",71878.71379
Navegantes,"11/01/2026, 21:00:00",65086.79591
Navegantes,"11/01/2026, 22:00:00",59317.12822
Navegantes,"11/01/2026, 23:00:00",21143.84597
Navegantes,"12/01/2026, 0:00:00",12226.43573
Navegantes,"12/01/2026, 1:00:00",12289.06868
Navegantes,"12/01/2026, 2:00:00",11712.50956
Navegantes,"12/01/2026, 3:00:00",11657.14178
Navegantes,"12/01/2026, 4:00:00",11241.51448
Navegantes,"12/01/2026, 5:00:00",10289.80385
Navegantes,"12/01/2026, 6:00:00",10134.53522
Navegantes,"12/01/2026, 7:00:00",9663.183269
Navegantes,"12/01/2026, 8:00:00",15812.66114
Navegantes,"12/01/2026, 9:00:00",42341.25959
Navegantes,"12/01/2026, 10:00:00",60683.90207
Navegantes,"12/01/2026, 11:00:00",58992.4415
Navegantes,"12/01/2026, 12:00:00",58731.05544
Navegantes,"12/01/2026, 13:00:00",62033.78498
Navegantes,"12/01/2026, 14:00:00",53257.70311
Navegantes,"12/01/2026, 15:00:00",31280.82136
Navegantes,"12/01/2026, 16:00:00",44887.96047
Navegantes,"12/01/2026, 17:00:00",63706.41771
Navegantes,"12/01/2026, 18:00:00",64032.07097
Navegantes,"12/01/2026, 19:00:00",74468.01371
Navegantes,"12/01/2026, 20:00:00",68874.08455
Navegantes,"12/01/2026, 21:00:00",67556.16001
Navegantes,"12/01/2026, 22:00:00",61907.21282
Navegantes,"12/01/2026, 23:00:00",31193.21553
Navegantes,"13/01/2026, 0:00:00",11572.1427
Navegantes,"13/01/2026, 1:00:00",11478.77202
Navegantes,"13/01/2026, 2:00:00",10783.40344
Navegantes,"13/01/2026, 3:00:00",10856.67867
Navegantes,"13/01/2026, 4:00:00",9577.369919
Navegantes,"13/01/2026, 5:00:00",9246.062158
Navegantes,"13/01/2026, 6:00:00",9198.31155
Navegantes,"13/01/2026, 7:00:00",9562.921847
Navegantes,"13/01/2026, 8:00:00",21399.66343
Navegantes,"13/01/2026, 9:00:00",33658.78435
Navegantes,"13/01/2026, 10:00:00",43354.00533
Navegantes,"13/01/2026, 11:00:00",62923.08326
Navegantes,"13/01/2026, 12:00:00",65458.6301
Navegantes,"13/01/2026, 13:00:00",67266.63214
Navegantes,"13/01/2026, 14:00:00",60985.50351
Navegantes,"13/01/2026, 15:00:00",40213.28936
Navegantes,"13/01/2026, 16:00:00",37222.31001
Navegantes,"13/01/2026, 17:00:00",62653.79618
Navegantes,"13/01/2026, 18:00:00",60833.04998
Navegantes,"13/01/2026, 19:00:00",66792.33565
Navegantes,"13/01/2026, 20:00:00",65377.01864
Navegantes,"13/01/2026, 21:00:00",60986.82354
Navegantes,"13/01/2026, 22:00:00",55859.59201
Navegantes,"13/01/2026, 23:00:00",48049.91981
Navegantes,"14/01/2026, 0:00:00",15740.93459
Navegantes,"14/01/2026, 1:00:00",11128.68919
Navegantes,"14/01/2026, 2:00:00",11686.79668
Navegantes,"14/01/2026, 3:00:00",11336.93467
Navegantes,"14/01/2026, 4:00:00",10596.40821
Navegantes,"14/01/2026, 5:00:00",9386.253514
Navegantes,"14/01/2026, 6:00:00",9743.817006
Navegantes,"14/01/2026, 7:00:00",10959.45582
Navegantes,"14/01/2026, 8:00:00",22356.65802
Navegantes,"14/01/2026, 9:00:00",31836.82602
Navegantes,"14/01/2026, 10:00:00",41745.12936
Navegantes,"14/01/2026, 11:00:00",54799.27009
Navegantes,"14/01/2026, 12:00:00",64283.24731
Navegantes,"14/01/2026, 13:00:00",63603.71805
Navegantes,"14/01/2026, 14:00:00",63658.28011
Navegantes,"14/01/2026, 15:00:00",26224.91538
Navegantes,"14/01/2026, 16:00:00",42989.72007
Navegantes,"14/01/2026, 17:00:00",74543.58852
Navegantes,"14/01/2026, 18:00:00",68814.79002
Navegantes,"14/01/2026, 19:00:00",78222.65308
Navegantes,"14/01/2026, 20:00:00",78435.07981
Navegantes,"14/01/2026, 21:00:00",73734.93763
Navegantes,"14/01/2026, 22:00:00",60051.75511
Navegantes,"14/01/2026, 23:00:00",34354.89582
Navegantes,"15/01/2026, 0:00:00",14858.1547
Navegantes,"15/01/2026, 1:00:00",10818.62846
Navegantes,"15/01/2026, 2:00:00",11224.40522
Navegantes,"15/01/2026, 3:00:00",11133.19147
Navegantes,"15/01/2026, 4:00:00",10691.4229
Navegantes,"15/01/2026, 5:00:00",10829.06421
Navegantes,"15/01/2026, 6:00:00",10127.60513
Navegantes,"15/01/2026, 7:00:00",10439.15834
Navegantes,"15/01/2026, 8:00:00",25535.77531
Navegantes,"15/01/2026, 9:00:00",41275.98424
Navegantes,"15/01/2026, 10:00:00",46916.44746
Navegantes,"15/01/2026, 11:00:00",59319.15766
Navegantes,"15/01/2026, 12:00:00",65823.52197
Navegantes,"15/01/2026, 13:00:00",65865.63343
Navegantes,"15/01/2026, 14:00:00",65807.96788
Navegantes,"15/01/2026, 15:00:00",41031.33446
Navegantes,"15/01/2026, 16:00:00",36938.40657
Navegantes,"15/01/2026, 17:00:00",73913.72332
Navegantes,"15/01/2026, 18:00:00",67123.35351
Navegantes,"15/01/2026, 19:00:00",76407.07901
Navegantes,"15/01/2026, 20:00:00",75508.04477
Navegantes,"15/01/2026, 21:00:00",68938.66435
Navegantes,"15/01/2026, 22:00:00",63726.31823
Navegantes,"15/01/2026, 23:00:00",41058.91423
Navegantes,"16/01/2026, 0:00:00",12682.34517
Navegantes,"16/01/2026, 1:00:00",11689.22742
Navegantes,"16/01/2026, 2:00:00",10292.72449
Navegantes,"16/01/2026, 3:00:00",10524.5152
Navegantes,"16/01/2026, 4:00:00",10433.38733
Navegantes,"16/01/2026, 5:00:00",9845.073297
Navegantes,"16/01/2026, 6:00:00",9675.472978
Navegantes,"16/01/2026, 7:00:00",10604.12871
Navegantes,"16/01/2026, 8:00:00",20008.04644
Navegantes,"16/01/2026, 9:00:00",38356.03156
Navegantes,"16/01/2026, 10:00:00",44302.2139
Navegantes,"16/01/2026, 11:00:00",62033.06387
Navegantes,"16/01/2026, 12:00:00",61112.96052
Navegantes,"16/01/2026, 13:00:00",67239.38442
Navegantes,"16/01/2026, 14:00:00",65404.53176
Navegantes,"16/01/2026, 15:00:00",43158.45402
Navegantes,"16/01/2026, 16:00:00",38649.22552
Navegantes,"16/01/2026, 17:00:00",56007.23355
Navegantes,"16/01/2026, 18:00:00",61025.1081
Navegantes,"16/01/2026, 19:00:00",63698.63255
Navegantes,"16/01/2026, 20:00:00",70228.19927
Navegantes,"16/01/2026, 21:00:00",63547.38649
Navegantes,"16/01/2026, 22:00:00",62783.68511
Navegantes,"16/01/2026, 23:00:00",40094.57657
Navegantes,"17/01/2026, 0:00:00",14250.41583
Navegantes,"17/01/2026, 1:00:00",12893.01187
Navegantes,"17/01/2026, 2:00:00",11901.53536
Navegantes,"17/01/2026, 3:00:00",10790.50877
Navegantes,"17/01/2026, 4:00:00",10916.03666
Navegantes,"17/01/2026, 5:00:00",10430.75194
Navegantes,"17/01/2026, 6:00:00",10306.1223
Navegantes,"17/01/2026, 7:00:00",10631.87913
Navegantes,"17/01/2026, 8:00:00",15794.39578
Navegantes,"17/01/2026, 9:00:00",30528.30834
Navegantes,"17/01/2026, 10:00:00",54387.5806
Navegantes,"17/01/2026, 11:00:00",59113.8606
Navegantes,"17/01/2026, 12:00:00",68814.36992
Navegantes,"17/01/2026, 13:00:00",70098.78939
Navegantes,"17/01/2026, 14:00:00",64568.61987
Navegantes,"17/01/2026, 15:00:00",71715.11313
Navegantes,"17/01/2026, 16:00:00",53066.88791
Navegantes,"17/01/2026, 17:00:00",61222.42836
Navegantes,"17/01/2026, 18:00:00",66276.13851
Navegantes,"17/01/2026, 19:00:00",75098.36907
Navegantes,"17/01/2026, 20:00:00",74865.53093
Navegantes,"17/01/2026, 21:00:00",68256.73204
Navegantes,"17/01/2026, 22:00:00",62460.53181
Navegantes,"17/01/2026, 23:00:00",32721.27282
Navegantes,"18/01/2026, 0:00:00",14911.06083
Navegantes,"18/01/2026, 1:00:00",13318.91417
Navegantes,"18/01/2026, 2:00:00",12195.9265
Navegantes,"18/01/2026, 3:00:00",11929.32909
Navegantes,"18/01/2026, 4:00:00",11312.71012
Navegantes,"18/01/2026, 5:00:00",11696.41317
Navegantes,"18/01/2026, 6:00:00",11722.24356
Navegantes,"18/01/2026, 7:00:00",12088.3752
Navegantes,"18/01/2026, 8:00:00",26454.16748
Navegantes,"18/01/2026, 9:00:00",35748.36491
Navegantes,"18/01/2026, 10:00:00",53470.08574
Navegantes,"18/01/2026, 11:00:00",70684.73623
Navegantes,"18/01/2026, 12:00:00",74141.33699
Navegantes,"18/01/2026, 13:00:00",76666.54714
Navegantes,"18/01/2026, 14:00:00",70895.45747
Navegantes,"18/01/2026, 15:00:00",67717.00727
Navegantes,"18/01/2026, 16:00:00",69280.07758
Navegantes,"18/01/2026, 17:00:00",69238.14221
Navegantes,"18/01/2026, 18:00:00",65166.54817
Navegantes,"18/01/2026, 19:00:00",69449.67328
Navegantes,"18/01/2026, 20:00:00",65499.57708
Navegantes,"18/01/2026, 21:00:00",65155.13759
