Nome,Data,Potência Ativa
Navegantes,"07/01/2026, 21:00:00",70828.79511
Navegantes,"07/01/2026, 22:00:00",62883.43705
Navegantes,"07/01/2026, 23:00:00",44726.87641
Navegantes,"08/01/2026, 0:00:00",17386.97326
Navegantes,"08/01/2026, 1:00:00",14139.21017
Navegantes,"08/01/2026, 2:00:00",12738.397
Navegantes,"08/01/2026, 3:00:00",10990.3818
Navegantes,"08/01/2026, 4:00:00",12059.89404
Navegantes,"08/01/2026, 5:00:00",11105.96795
Navegantes,"08/01/2026, 6:00:00",11068.70771
Navegantes,"08/01/2026, 7:00:00",10504.49645
Navegantes,"08/01/2026, 8:00:00",14722.12281
Navegantes,"08/01/2026, 9:00:00",31012.49999
Navegantes,"08/01/2026, 10:00:00",50287.92031
Navegantes,"08/01/2026, 11:00:00",60557.42798
Navegantes,"08/01/2026, 12:00:00",68458.62417
Navegantes,"08/01/2026, 13:00:00",73357.76976
Navegantes,"08/01/2026, 14:00:00",61718.05291
Navegantes,"08/01/2026, 15:00:00",40792.04742
Navegantes,"08/01/2026, 16:00:00",36678.71392
Navegantes,"08/01/2026, 17:00:00",61093.53528
Navegantes,"08/01/2026, 18:00:00",71999.75907
Navegantes,"08/01/2026, 19:00:00",73144.05222
Navegantes,"08/01/2026, 20:00:00",73779.43968
Navegantes,"08/01/2026, 21:00:00",68321.40333
Navegantes,"08/01/2026, 22:00:00",63677.27215
Navegantes,"08/01/2026, 23:00:00",37551.65916
Navegantes,"09/01/2026, 0:00:00",14752.26185
Navegantes,"09/01/2026, 1:00:00",11902.35029
Navegantes,"09/01/2026, 2:00:00",11384.0084
Navegantes,"09/01/2026, 3:00:00",11509.64942
Navegantes,"09/01/2026, 4:00:00",11014.73882
Navegantes,"09/01/2026, 5:00:00",10271.70925
Navegantes,"09/01/2026, 6:00:00",8704.590522
Navegantes,"09/01/2026, 7:00:00",9839.949425
Navegantes,"09/01/2026, 8:00:00",17302.92405
Navegantes,"09/01/2026, 9:00:00",32545.47877
Navegantes,"09/01/2026, 10:00:00",54047.72999
Navegantes,"09/01/2026, 11:00:00",74096.98486
Navegantes,"09/01/2026, 12:00:00",73158.84171
Navegantes,"09/01/2026, 13:00:00",75128.07262
Navegantes,"09/01/2026, 14:00:00",73985.92231
Navegantes,"09/01/2026, 15:00:00",66159.9745
Navegantes,"09/01/2026, 16:00:00",42019.22811
Navegantes,"09/01/2026, 17:00:00",68798.32771
Navegantes,"09/01/2026, 18:00:00",64303.12603
Navegantes,"09/01/2026, 19:00:00",66881.30929
Navegantes,"09/01/2026, 20:00:00",73304.13805
Navegantes,"09/01/2026, 21:00:00",66308.46977
Navegantes,"09/01/2026, 22:00:00",61238.8531
Navegantes,"09/01/2026, 23:00:00",48825.88311
Navegantes,"10/01/2026, 0:00:00",13614.16438
Navegantes,"10/01/2026, 1:00:00",13292.56113
Navegantes,"10/01/2026, 2:00:00",12931.31779
Navegantes,"10/01/2026, 3:00:00",12608.14704
Navegantes,"10/01/2026, 4:00:00",11827.44194
Navegantes,"10/01/2026, 5:00:00",11012.55888
Navegantes,"10/01/2026, 6:00:00",10548.83004
Navegantes,"10/01/2026, 7:00:00",10386.78352
Navegantes,"10/01/2026, 8:00:00",16148.58245
Navegantes,"10/01/2026, 9:00:00",28121.90708
Navegantes,"10/01/2026, 10:00:00",47408.9673
Navegantes,"10/01/2026, 11:00:00",64257.52188
Navegantes,"10/01/2026, 12:00:00",68775.49495
Navegantes,"10/01/2026, 13:00:00",66435.52856
Navegantes,"10/01/2026, 14:00:00",67619.75535
Navegantes,"10/01/2026, 15:00:00",65258.47443
Navegantes,"10/01/2026, 16:00:00",71668.84663
Navegantes,"10/01/2026, 17:00:00",67738.96014
Navegantes,"10/01/2026, 18:00:00",60277.29626
Navegantes,"10/01/2026, 19:00:00",70357.16835
Navegantes,"10/01/2026, 20:00:00",62300.44968
Navegantes,"10/01/2026, 21:00:00",62070.5468
Navegantes,"10/01/2026, 22:00:00",56246.33562
Navegantes,"10/01/2026, 23:00:00",33375.41244
Navegantes,"11/01/2026, 0:00:00",13761.81135
Navegantes,"11/01/2026, 1:00:00",12428.23789
Navegantes,"11/01/2026, 2:00:00",12366.44886
Navegantes,"11/01/2026, 3:00:00",12028.45755
Navegantes,"11/01/2026, 4:00:00",11685.17261
Navegantes,"11/01/2026, 5:00:00",9884.551553
Navegantes,"11/01/2026, 6:00:00",10440.28626
Navegantes,"11/01/2026, 7:00:00",10207.88262
Navegantes,"11/01/2026, 8:00:00",17700.33963
Navegantes,"11/01/2026, 9:00:00",29931.00801
Navegantes,"11/01/2026, 10:00:00",46048.18099
Navegantes,"11/01/2026, 11:00:00",72032.94901
Navegantes,"11/01/2026, 12:00:00",75126.34636
Navegantes,"11/01/2026, 13:00:00",76059.58208
Navegantes,"11/01/2026, 14:00:00",69849.85406
Navegantes,"11/01/2026, 15:00:00",75967.81967
Navegantes,"11/01/2026, 16:00:00",66856.94425
Navegantes,"11/01/2026, 17:00:00",65032.58414
Navegantes,"11/01/2026, 18:00:00",74219.67553
Navegantes,"11/01/2026, 19:00:00",74861.45639
Navegantes,"11/01/2026, 20:00:00",72540.7044
MedNavegantes,"17/12/2025, 10:00:00",62101.4006
MedNavegantes,"17/12/2025, 11:00:00",72048.55138
MedNavegantes,"17/12/2025, 12:00:00",57578.43182
MedNavegantes,"17/12/2025, 13:00:00",66247.52862
MedNavegantes,"17/12/2025, 14:00:00",54018.8266
MedNavegantes,"17/12/2025, 15:00:00",49833.10365
MedNavegantes,"17/12/2025, 16:00:00",61366.66811
MedNavegantes,"17/12/2025, 17:00:00",55864.72967
MedNavegantes,"17/12/2025, 18:00:00",51046.14346
MedNavegantes,"17/12/2025, 19:00:00",72439.22076
MedNavegantes,"17/12/2025, 20:00:00",69744.94119
MedNavegantes,"17/12/2025, 21:00:00",59780.00143
MedNavegantes,"17/12/2025, 22:00:00",52702.75453
MedNavegantes,"17/12/2025, 23:00:00",45423.56712
MedNavegantes,"18/12/2025, 0:00:00",21472.88225
MedNavegantes,"18/12/2025, 1:00:00",12847.17169
MedNavegantes,"18/12/2025, 2:00:00",11600.80735
MedNavegantes,"18/12/2025, 3:00:00",12002.66669
MedNavegantes,"18/12/2025, 4:00:00",11570.58701
MedNavegantes,"18/12/2025, 5:00:00",11505.36512
MedNavegantes,"18/12/2025, 6:00:00",11087.12719
MedNavegantes,"18/12/2025, 7:00:00",9956.345844
MedNavegantes,"18/12/2025, 8:00:00",18567.61132
MedNavegantes,"18/12/2025, 9:00:00",35063.83135
MedNavegantes,"18/12/2025, 10:00:00",63803.99882
MedNavegantes,"18/12/2025, 11:00:00",68193.32779
MedNavegantes,"18/12/2025, 12:00:00",67116.95225
MedNavegantes,"18/12/2025, 13:00:00",69738.52728
MedNavegantes,"18/12/2025, 14:00:00",67923.99284
MedNavegantes,"18/12/2025, 15:00:00",61135.75837
MedNavegantes,"18/12/2025, 16:00:00",53178.74419
MedNavegantes,"18/12/2025, 17:00:00",56329.62112
MedNavegantes,"18/12/2025, 18:00:00",61376.0845
MedNavegantes,"18/12/2025, 19:00:00",71360.61463
MedNavegantes,"18/12/2025, 20:00:00",75969.35624
MedNavegantes,"18/12/2025, 21:00:00",67553.26473
MedNavegantes,"18/12/2025, 22:00:00",60533.77213
MedNavegantes,"18/12/2025, 23:00:00",51754.50051
MedNavegantes,"19/12/2025, 0:00:00",18399.65434
MedNavegantes,"19/12/2025, 1:00:00",12849.69478
MedNavegantes,"19/12/2025, 2:00:00",12623.55603
MedNavegantes,"19/12/2025, 3:00:00",12264.87995
MedNavegantes,"19/12/2025, 4:00:00",11230.74136
MedNavegantes,"19/12/2025, 5:00:00",11141.41843
MedNavegantes,"19/12/2025, 6:00:00",10817.89385
MedNavegantes,"19/12/2025, 7:00:00",10456.34097
MedNavegantes,"19/12/2025, 8:00:00",18520.39024
MedNavegantes,"19/12/2025, 9:00:00",36684.84415
MedNavegantes,"19/12/2025, 10:00:00",54365.23647
MedNavegantes,"19/12/2025, 11:00:00",65376.63542
MedNavegantes,"19/12/2025, 12:00:00",66857.63594
MedNavegantes,"19/12/2025, 13:00:00",67518.0434
MedNavegantes,"19/12/2025, 14:00:00",65717.93857
MedNavegantes,"19/12/2025, 15:00:00",63254.95563
MedNavegantes,"19/12/2025, 16:00:00",53947.86102
MedNavegantes,"19/12/2025, 17:00:00",52654.82833
MedNavegantes,"19/12/2025, 18:00:00",64563.3883
MedNavegantes,"19/12/2025, 19:00:00",80091.92694
MedNavegantes,"19/12/2025, 20:00:00",72244.09165
MedNavegantes,"19/12/2025, 21:00:00",68839.04671
MedNavegantes,"19/12/2025, 22:00:00",64431.01392
MedNavegantes,"19/12/2025, 23:00:00",57982.31188
MedNavegantes,"20/12/2025, 0:00:00",19008.54712
MedNavegantes,"20/12/2025, 1:00:00",13796.22354
MedNavegantes,"20/12/2025, 2:00:00",12568.13451
MedNavegantes,"20/12/2025, 3:00:00",11804.27788
MedNavegantes,"20/12/2025, 4:00:00",11632.48635
MedNavegantes,"20/12/2025, 5:00:00",11156.32827
MedNavegantes,"20/12/2025, 6:00:00",11636.24581
MedNavegantes,"20/12/2025, 7:00:00",10730.54831
MedNavegantes,"20/12/2025, 8:00:00",16040.98882
MedNavegantes,"20/12/2025, 9:00:00",27067.18372
MedNavegantes,"20/12/2025, 10:00:00",49652.27048
MedNavegantes,"20/12/2025, 11:00:00",70149.32564
MedNavegantes,"20/12/2025, 12:00:00",71296.26154
MedNavegantes,"20/12/2025, 13:00:00",75313.17698
MedNavegantes,"20/12/2025, 14:00:00",70661.10089
MedNavegantes,"20/12/2025, 15:00:00",73764.36154
MedNavegantes,"20/12/2025, 16:00:00",69585.16863
MedNavegantes,"20/12/2025, 17:00:00",75785.76481
MedNavegantes,"20/12/2025, 18:00:00",69826.61591
MedNavegantes,"20/12/2025, 19:00:00",80420.97099
MedNavegantes,"20/12/2025, 20:00:00",74908.51868
MedNavegantes,"20/12/2025, 21:00:00",64914.76754
MedNavegantes,"20/12/2025, 22:00:00",63929.52142
MedNavegantes,"20/12/2025, 23:00:00",48071.3077
MedNavegantes,"21/12/2025, 0:00:00",12805.73118
MedNavegantes,"21/12/2025, 1:00:00",10868.58121
MedNavegantes,"21/12/2025, 2:00:00",10152.13059
MedNavegantes,"21/12/2025, 3:00:00",10813.87839
MedNavegantes,"21/12/2025, 4:00:00",10735.81535
MedNavegantes,"21/12/2025, 5:00:00",10272.83994
MedNavegantes,"21/12/2025, 6:00:00",9193.222615
MedNavegantes,"21/12/2025, 7:00:00",9235.120417
MedNavegantes,"21/12/2025, 8:00:00",13997.77915
MedNavegantes,"21/12/2025, 9:00:00",33186.83934
MedNavegantes,"21/12/2025, 10:00:00",44801.83082
MedNavegantes,"21/12/2025, 11:00:00",47516.01278
MedNavegantes,"21/12/2025, 12:00:00",73956.49611
MedNavegantes,"21/12/2025, 13:00:00",73789.83768
MedNavegantes,"21/12/2025, 14:00:00",69872.83446
MedNavegantes,"21/12/2025, 15:00:00",63364.71099
MedNavegantes,"21/12/2025, 16:00:00",61576.29096
MedNavegantes,"21/12/2025, 17:00:00",66270.86081
MedNavegantes,"21/12/2025, 18:00:00",63872.97011
MedNavegantes,"21/12/2025, 19:00:00",76603.70754
MedNavegantes,"21/12/2025, 20:00:00",69911.5669
MedNavegantes,"21/12/2025, 21:00:00",62106.80211
MedNavegantes,"21/12/2025, 22:00:00",58141.01841
MedNavegantes,"21/12/2025, 23:00:00",17980.20852
MedNavegantes,"22/12/2025, 0:00:00",11143.24046
MedNavegantes,"22/12/2025, 1:00:00",10478.31869
MedNavegantes,"22/12/2025, 2:00:00",11256.48606
MedNavegantes,"22/12/2025, 3:00:00",10410.80401
MedNavegantes,"22/12/2025, 4:00:00",9586.120806
MedNavegantes,"22/12/2025, 5:00:00",9593.336242
MedNavegantes,"22/12/2025, 6:00:00",8765.128372
MedNavegantes,"22/12/2025, 7:00:00",10300.21097
MedNavegantes,"22/12/2025, 8:00:00",18489.63503
MedNavegantes,"22/12/2025, 9:00:00",36277.65609
MedNavegantes,"22/12/2025, 10:00:00",44608.00669
MedNavegantes,"22/12/2025, 11:00:00",67091.84939
MedNavegantes,"22/12/2025, 12:00:00",66809.28471
MedNavegantes,"22/12/2025, 13:00:00",69998.45041
MedNavegantes,"22/12/2025, 14:00:00",60424.30736
MedNavegantes,"22/12/2025, 15:00:00",52043.28723
MedNavegantes,"22/12/2025, 16:00:00",42882.69371
MedNavegantes,"22/12/2025, 17:00:00",46277.66666
MedNavegantes,"22/12/2025, 18:00:00",66368.07026
MedNavegantes,"22/12/2025, 19:00:00",81213.36831
MedNavegantes,"22/12/2025, 20:00:00",71054.32766
MedNavegantes,"22/12/2025, 21:00:00",61190.06474
MedNavegantes,"22/12/2025, 22:00:00",59867.17399
MedNavegantes,"22/12/2025, 23:00:00",51902.17078
MedNavegantes,"23/12/2025, 0:00:00",23731.26922
MedNavegantes,"23/12/2025, 1:00:00",14359.75503
MedNavegantes,"23/12/2025, 2:00:00",13506.23071
MedNavegantes,"23/12/2025, 3:00:00",13045.99278
MedNavegantes,"23/12/2025, 4:00:00",12894.16158
MedNavegantes,"23/12/2025, 5:00:00",12643.97364
MedNavegantes,"23/12/2025, 6:00:00",11427.91612
MedNavegantes,"23/12/2025, 7:00:00",13216.15324
MedNavegantes,"23/12/2025, 8:00:00",30385.47316
MedNavegantes,"23/12/2025, 9:00:00",48351.27747
MedNavegantes,"23/12/2025, 10:00:00",64244.10406
MedNavegantes,"23/12/2025, 11:00:00",73184.20416
MedNavegantes,"23/12/2025, 12:00:00",77763.68074
MedNavegantes,"23/12/2025, 13:00:00",74035.26298
MedNavegantes,"23/12/2025, 14:00:00",70406.38485
MedNavegantes,"23/12/2025, 15:00:00",50978.34539
MedNavegantes,"23/12/2025, 16:00:00",47024.11759
MedNavegantes,"23/12/2025, 17:00:00",62706.11402
MedNavegantes,"23/12/2025, 18:00:00",66893.32513
MedNavegantes,"23/12/2025, 19:00:00",79065.81208
MedNavegantes,"23/12/2025, 20:00:00",73308.61321
MedNavegantes,"23/12/2025, 21:00:00",68380.63995
MedNavegantes,"23/12/2025, 22:00:00",58133.88031
MedNavegantes,"23/12/2025, 23:00:00",37845.88611
MedNavegantes,"24/12/2025, 0:00:00",18996.19392
MedNavegantes,"24/12/2025, 1:00:00",12718.97888
MedNavegantes,"24/12/2025, 2:00:00",12287.68997
MedNavegantes,"24/12/2025, 3:00:00",10769.6507
MedNavegantes,"24/12/2025, 4:00:00",12681.10199
MedNavegantes,"24/12/2025, 5:00:00",12580.99481
MedNavegantes,"24/12/2025, 6:00:00",16675.23261
MedNavegantes,"24/12/2025, 7:00:00",13187.39461
MedNavegantes,"24/12/2025, 8:00:00",14574.73043
MedNavegantes,"24/12/2025, 9:00:00",35866.91395
MedNavegantes,"24/12/2025, 10:00:00",38373.8915
MedNavegantes,"24/12/2025, 11:00:00",61274.66417
MedNavegantes,"24/12/2025, 12:00:00",62841.84049
MedNavegantes,"24/12/2025, 13:00:00",60291.28437
MedNavegantes,"24/12/2025, 14:00:00",56616.7746
MedNavegantes,"24/12/2025, 15:00:00",22994.00921
MedNavegantes,"24/12/2025, 16:00:00",11532.06634
MedNavegantes,"24/12/2025, 17:00:00",9733.281242
MedNavegantes,"24/12/2025, 18:00:00",9877.963861
MedNavegantes,"24/12/2025, 19:00:00",10472.90877
MedNavegantes,"24/12/2025, 20:00:00",10425.95721
MedNavegantes,"24/12/2025, 21:00:00",12541.25256
MedNavegantes,"24/12/2025, 22:00:00",17915.74666
MedNavegantes,"24/12/2025, 23:00:00",17399.73121
MedNavegantes,"25/12/2025, 0:00:00",14655.50293
MedNavegantes,"25/12/2025, 1:00:00",13614.40361
MedNavegantes,"25/12/2025, 2:00:00",13682.43735
MedNavegantes,"25/12/2025, 3:00:00",13505.90819
MedNavegantes,"25/12/2025, 4:00:00",13216.83206
MedNavegantes,"25/12/2025, 5:00:00",10301.22377
MedNavegantes,"25/12/2025, 6:00:00",8870.202269
MedNavegantes,"25/12/2025, 7:00:00",9736.881733
MedNavegantes,"25/12/2025, 8:00:00",23818.77918
MedNavegantes,"25/12/2025, 9:00:00",34014.76999
MedNavegantes,"25/12/2025, 10:00:00",55089.2037
MedNavegantes,"25/12/2025, 11:00:00",61147.54927
MedNavegantes,"25/12/2025, 12:00:00",68867.2358
MedNavegantes,"25/12/2025, 13:00:00",67119.01783
MedNavegantes,"25/12/2025, 14:00:00",65995.6159
MedNavegantes,"25/12/2025, 15:00:00",63076.9889
MedNavegantes,"25/12/2025, 16:00:00",53321.17204
MedNavegantes,"25/12/2025, 17:00:00",42790.64404
MedNavegantes,"25/12/2025, 18:00:00",59259.91206
MedNavegantes,"25/12/2025, 19:00:00",65791.79612
MedNavegantes,"25/12/2025, 20:00:00",62485.57756
MedNavegantes,"25/12/2025, 21:00:00",58913.88706
MedNavegantes,"25/12/2025, 22:00:00",51759.64516
MedNavegantes,"25/12/2025, 23:00:00",17153.60504
MedNavegantes,"26/12/2025, 0:00:00",12507.4699
MedNavegantes,"26/12/2025, 1:00:00",10958.48069
MedNavegantes,"26/12/2025, 2:00:00",10784.29243
MedNavegantes,"26/12/2025, 3:00:00",10164.04218
MedNavegantes,"26/12/2025, 4:00:00",9990.689353
MedNavegantes,"26/12/2025, 5:00:00",9955.631783
MedNavegantes,"26/12/2025, 6:00:00",10078.92666
MedNavegantes,"26/12/2025, 7:00:00",9945.640789
MedNavegantes,"26/12/2025, 8:00:00",20760.50681
MedNavegantes,"26/12/2025, 9:00:00",34558.03773
MedNavegantes,"26/12/2025, 10:00:00",53339.3487
MedNavegantes,"26/12/2025, 11:00:00",70264.73032
MedNavegantes,"26/12/2025, 12:00:00",63970.54854
MedNavegantes,"26/12/2025, 13:00:00",70305.19054
MedNavegantes,"26/12/2025, 14:00:00",65114.58845
MedNavegantes,"26/12/2025, 15:00:00",25967.45249
MedNavegantes,"26/12/2025, 16:00:00",51148.90182
MedNavegantes,"26/12/2025, 17:00:00",71524.26927
MedNavegantes,"26/12/2025, 18:00:00",72082.25553
MedNavegantes,"26/12/2025, 19:00:00",80092.27158
MedNavegantes,"26/12/2025, 20:00:00",80289.40559
MedNavegantes,"26/12/2025, 21:00:00",73860.15607
MedNavegantes,"26/12/2025, 22:00:00",68415.24668
MedNavegantes,"26/12/2025, 23:00:00",40118.51808
MedNavegantes,"27/12/2025, 0:00:00",12963.96892
MedNavegantes,"27/12/2025, 1:00:00",12225.59553
MedNavegantes,"27/12/2025, 2:00:00",11073.38861
MedNavegantes,"27/12/2025, 3:00:00",10896.81282
MedNavegantes,"27/12/2025, 4:00:00",10679.71288
MedNavegantes,"27/12/2025, 5:00:00",10478.79583
MedNavegantes,"27/12/2025, 6:00:00",10334.03097
MedNavegantes,"27/12/2025, 7:00:00",9338.946517
MedNavegantes,"27/12/2025, 8:00:00",15226.21711
MedNavegantes,"27/12/2025, 9:00:00",29584.09101
MedNavegantes,"27/12/2025, 10:00:00",51535.588
MedNavegantes,"27/12/2025, 11:00:00",66959.72293
MedNavegantes,"27/12/2025, 12:00:00",69022.89494
MedNavegantes,"27/12/2025, 13:00:00",73750.36089
MedNavegantes,"27/12/2025, 14:00:00",68542.80865
MedNavegantes,"27/12/2025, 15:00:00",63026.59401
MedNavegantes,"27/12/2025, 16:00:00",36839.35952
MedNavegantes,"27/12/2025, 17:00:00",61501.01914
MedNavegantes,"27/12/2025, 18:00:00",68113.26591
MedNavegantes,"27/12/2025, 19:00:00",69499.7784
MedNavegantes,"27/12/2025, 20:00:00",65437.59097
MedNavegantes,"27/12/2025, 21:00:00",65364.12341
MedNavegantes,"27/12/2025, 22:00:00",59717.02243
MedNavegantes,"27/12/2025, 23:00:00",38006.15813
MedNavegantes,"28/12/2025, 0:00:00",12496.39783
MedNavegantes,"28/12/2025, 1:00:00",11551.00587
MedNavegantes,"28/12/2025, 2:00:00",15260.14961
MedNavegantes,"28/12/2025, 3:00:00",10637.14307
MedNavegantes,"28/12/2025, 4:00:00",9894.808433
MedNavegantes,"28/12/2025, 5:00:00",9228.555301
MedNavegantes,"28/12/2025, 6:00:00",9943.549181
MedNavegantes,"28/12/2025, 7:00:00",10016.74391
MedNavegantes,"28/12/2025, 8:00:00",16813.10676
MedNavegantes,"28/12/2025, 9:00:00",48174.78086
MedNavegantes,"28/12/2025, 10:00:00",57406.66405
MedNavegantes,"28/12/2025, 11:00:00",70844.06307
MedNavegantes,"28/12/2025, 12:00:00",67268.53872
MedNavegantes,"28/12/2025, 13:00:00",75425.94663
MedNavegantes,"28/12/2025, 14:00:00",75112.18666
MedNavegantes,"28/12/2025, 15:00:00",74084.51791
MedNavegantes,"28/12/2025, 16:00:00",68297.92472
MedNavegantes,"28/12/2025, 17:00:00",64209.89147
MedNavegantes,"28/12/2025, 18:00:00",63318.71724
MedNavegantes,"28/12/2025, 19:00:00",68250.85568
MedNavegantes,"28/12/2025, 20:00:00",69500.42028
MedNavegantes,"28/12/2025, 21:00:00",64413.71507
MedNavegantes,"28/12/2025, 22:00:00",60067.98405
MedNavegantes,"28/12/2025, 23:00:00",25571.89756
MedNavegantes,"29/12/2025, 0:00:00",10945.11651
MedNavegantes,"29/12/2025, 1:00:00",13423.76934
MedNavegantes,"29/12/2025, 2:00:00",17738.07972
MedNavegantes,"29/12/2025, 3:00:00",10060.33236
MedNavegantes,"29/12/2025, 4:00:00",9478.701472
MedNavegantes,"29/12/2025, 5:00:00",15406.91049
MedNavegantes,"29/12/2025, 6:00:00",10110.16973
MedNavegantes,"29/12/2025, 7:00:00",9693.167128
MedNavegantes,"29/12/2025, 8:00:00",16213.56068
MedNavegantes,"29/12/2025, 9:00:00",33155.64313
MedNavegantes,"29/12/2025, 10:00:00",51295.78967
MedNavegantes,"29/12/2025, 11:00:00",69344.61954
MedNavegantes,"29/12/2025, 12:00:00",68106.46971
MedNavegantes,"29/12/2025, 13:00:00",71768.0484
MedNavegantes,"29/12/2025, 14:00:00",69760.01287
MedNavegantes,"29/12/2025, 15:00:00",65962.14155
MedNavegantes,"29/12/2025, 16:00:00",52927.39501
MedNavegantes,"29/12/2025, 17:00:00",63478.68174
MedNavegantes,"29/12/2025, 18:00:00",60042.43058
MedNavegantes,"29/12/2025, 19:00:00",65884.61364
MedNavegantes,"29/12/2025, 20:00:00",75175.16058
MedNavegantes,"29/12/2025, 21:00:00",65902.07599
MedNavegantes,"29/12/2025, 22:00:00",59051.45198
MedNavegantes,"29/12/2025, 23:00:00",46336.05322
MedNavegantes,"30/12/2025, 0:00:00",16195.02154
MedNavegantes,"30/12/2025, 1:00:00",11674.70711
MedNavegantes,"30/12/2025, 2:00:00",10089.88029
MedNavegantes,"30/12/2025, 3:00:00",10771.75704
MedNavegantes,"30/12/2025, 4:00:00",10035.95649
MedNavegantes,"30/12/2025, 5:00:00",9445.004392
MedNavegantes,"30/12/2025, 6:00:00",8955.964114
MedNavegantes,"30/12/2025, 7:00:00",8863.753667
MedNavegantes,"30/12/2025, 8:00:00",27580.06248
MedNavegantes,"30/12/2025, 9:00:00",45916.05948
MedNavegantes,"30/12/2025, 10:00:00",69700.60779
MedNavegantes,"30/12/2025, 11:00:00",57121.96714
MedNavegantes,"30/12/2025, 12:00:00",57602.68204
MedNavegantes,"30/12/2025, 13:00:00",65593.50179
MedNavegantes,"30/12/2025, 14:00:00",59068.12828
MedNavegantes,"30/12/2025, 15:00:00",36815.32626
MedNavegantes,"30/12/2025, 16:00:00",36518.63376
MedNavegantes,"30/12/2025, 17:00:00",55571.80385
MedNavegantes,"30/12/2025, 18:00:00",59905.10403
MedNavegantes,"30/12/2025, 19:00:00",62458.84236
MedNavegantes,"30/12/2025, 20:00:00",68334.31529
MedNavegantes,"30/12/2025, 21:00:00",60924.34516
MedNavegantes,"30/12/2025, 22:00:00",54863.05658
MedNavegantes,"30/12/2025, 23:00:00",35365.44341
MedNavegantes,"31/12/2025, 0:00:00",13331.491
MedNavegantes,"31/12/2025, 1:00:00",12539.95748
MedNavegantes,"31/12/2025, 2:00:00",12790.24237
MedNavegantes,"31/12/2025, 3:00:00",11677.6829
MedNavegantes,"31/12/2025, 4:00:00",10328.70594
MedNavegantes,"31/12/2025, 5:00:00",10619.05859
MedNavegantes,"31/12/2025, 6:00:00",11213.00456
MedNavegantes,"31/12/2025, 7:00:00",10651.85763
MedNavegantes,"31/12/2025, 8:00:00",18332.69118
MedNavegantes,"31/12/2025, 9:00:00",35218.23489
MedNavegantes,"31/12/2025, 10:00:00",46877.68709
MedNavegantes,"31/12/2025, 11:00:00",58930.65309
MedNavegantes,"31/12/2025, 12:00:00",60599.84325
MedNavegantes,"31/12/2025, 13:00:00",65638.06365
MedNavegantes,"31/12/2025, 14:00:00",57637.4547
MedNavegantes,"31/12/2025, 15:00:00",29409.29198
MedNavegantes,"31/12/2025, 16:00:00",11947.11795
MedNavegantes,"31/12/2025, 17:00:00",11898.40839
MedNavegantes,"31/12/2025, 18:00:00",12276.13714
MedNavegantes,"31/12/2025, 19:00:00",11480.18227
MedNavegantes,"31/12/2025, 20:00:00",11258.70967
MedNavegantes,"31/12/2025, 21:00:00",11108.68858
MedNavegantes,"31/12/2025, 22:00:00",14655.56072
MedNavegantes,"31/12/2025, 23:00:00",14745.27123
MedNavegantes,"01/01/2026, 0:00:00",14409.28559
MedNavegantes,"01/01/2026, 1:00:00",14667.68577
MedNavegantes,"01/01/2026, 2:00:00",14338.21239
MedNavegantes,"01/01/2026, 3:00:00",13500.20855
MedNavegantes,"01/01/2026, 4:00:00",13694.73038
MedNavegantes,"01/01/2026, 5:00:00",13386.09064
MedNavegantes,"01/01/2026, 6:00:00",13583.06876
MedNavegantes,"01/01/2026, 7:00:00",13807.79168
MedNavegantes,"01/01/2026, 8:00:00",25516.14946
MedNavegantes,"01/01/2026, 9:00:00",35761.15151
MedNavegantes,"01/01/2026, 10:00:00",45256.27253
MedNavegantes,"01/01/2026, 11:00:00",67916.12977
MedNavegantes,"01/01/2026, 12:00:00",72080.78083
MedNavegantes,"01/01/2026, 13:00:00",79210.77269
MedNavegantes,"01/01/2026, 14:00:00",70133.56344
MedNavegantes,"01/01/2026, 15:00:00",75072.38806
MedNavegantes,"01/01/2026, 16:00:00",67039.13805
MedNavegantes,"01/01/2026, 17:00:00",62150.10979
MedNavegantes,"01/01/2026, 18:00:00",59978.01961
MedNavegantes,"01/01/2026, 19:00:00",70309.34985
MedNavegantes,"01/01/2026, 20:00:00",66302.00177
MedNavegantes,"01/01/2026, 21:00:00",65063.77462
MedNavegantes,"01/01/2026, 22:00:00",65276.44987
MedNavegantes,"01/01/2026, 23:00:00",41599.67575
MedNavegantes,"02/01/2026, 0:00:00",14321.06246
MedNavegantes,"02/01/2026, 1:00:00",11275.91624
MedNavegantes,"02/01/2026, 2:00:00",10750.55782
MedNavegantes,"02/01/2026, 3:00:00",9628.179528
MedNavegantes,"02/01/2026, 4:00:00",9483.5728
MedNavegantes,"02/01/2026, 5:00:00",9388.636378
MedNavegantes,"02/01/2026, 6:00:00",9656.866722
MedNavegantes,"02/01/2026, 7:00:00",10000.52816
MedNavegantes,"02/01/2026, 8:00:00",23826.97066
MedNavegantes,"02/01/2026, 9:00:00",44082.7
MedNavegantes,"02/01/2026, 10:00:00",54601.91419
MedNavegantes,"02/01/2026, 11:00:00",65077.45154
MedNavegantes,"02/01/2026, 12:00:00",63334.34517
MedNavegantes,"02/01/2026, 13:00:00",64766.1563
MedNavegantes,"02/01/2026, 14:00:00",67779.52293
MedNavegantes,"02/01/2026, 15:00:00",49644.45474
MedNavegantes,"02/01/2026, 16:00:00",42499.37803
MedNavegantes,"02/01/2026, 17:00:00",66197.93468
MedNavegantes,"02/01/2026, 18:00:00",62523.26411
